dimension,severity,id,name,detail
D10_macros_implausible,MEDIUM,bedca_0489,Sangría,"{""declared_kcal"": 80.0, ""computed_kcal"": 32.8, ""P"": 0.2, ""C"": 8.0, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_da32197540,Arroz tres delicias,"{""declared_kcal"": 146.0, ""computed_kcal"": 114.4, ""P"": 5.0, ""C"": 20.0, ""F"": 1.6}"
D10_macros_implausible,MEDIUM,off_b2b16f41e2,Champiñones laminados,"{""declared_kcal"": 30.0, ""computed_kcal"": 23.8, ""P"": 3.0, ""C"": 0.7, ""F"": 1.0}"
D10_macros_implausible,MEDIUM,off_9e479f66ff,Bon yourt fresa,"{""declared_kcal"": 55.0, ""computed_kcal"": 43.6, ""P"": 2.9, ""C"": 8.0, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_a634bd9e3a,Fresas enteras,"{""declared_kcal"": 30.0, ""computed_kcal"": 23.6, ""P"": 0.7, ""C"": 5.2, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_c7b2c36da5,Zumo + leche tropical,"{""declared_kcal"": 13.0, ""computed_kcal"": 10.0, ""P"": 0, ""C"": 2.5, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_919d82234f,Kéfir,"{""declared_kcal"": 32.0, ""computed_kcal"": 66.5, ""P"": 6.6, ""C"": 8.9, ""F"": 0.5}"
D10_macros_implausible,MEDIUM,off_bbe47a2074,Leche extra fino,"{""declared_kcal"": 57.0, ""computed_kcal"": 89.3, ""P"": 9.1, ""C"": 4.9, ""F"": 3.7}"
D10_macros_implausible,MEDIUM,off_b108599cb9,Espinacas en hoja porción,"{""declared_kcal"": 33.0, ""computed_kcal"": 26.1, ""P"": 4.0, ""C"": 0.5, ""F"": 0.9}"
D10_macros_implausible,MEDIUM,off_5720e38db4,"Smoothie pêche,carottes,pomme,ananas,potiron","{""declared_kcal"": 44.0, ""computed_kcal"": 34.2, ""P"": 0, ""C"": 8.1, ""F"": 0.2}"
D10_macros_implausible,MEDIUM,off_26a50c4ab1,Alcachofa troceada,"{""declared_kcal"": 36.0, ""computed_kcal"": 25.8, ""P"": 3.3, ""C"": 2.7, ""F"": 0.2}"
D10_macros_implausible,MEDIUM,off_cc1f1c1cbd,Corazones de alcachofa congelados,"{""declared_kcal"": 36.0, ""computed_kcal"": 25.8, ""P"": 3.3, ""C"": 2.7, ""F"": 0.2}"
D10_macros_implausible,MEDIUM,off_174373134b,Lonchas de queso Gouda,"{""declared_kcal"": 357.0, ""computed_kcal"": 276.0, ""P"": 24.0, ""C"": 0, ""F"": 20.0}"
D10_macros_implausible,MEDIUM,off_149f72fe91,Postre leche,"{""declared_kcal"": 55.4, ""computed_kcal"": 270.3, ""P"": 6.7, ""C"": 53.0, ""F"": 3.5}"
D10_macros_implausible,MEDIUM,off_620fbfe68a,Mezcla de frutas congeladas,"{""declared_kcal"": 94.4, ""computed_kcal"": 74.2, ""P"": 1.3, ""C"": 10.5, ""F"": 3.0}"
D10_macros_implausible,MEDIUM,off_1e8b150315,Mezcla de frutas del bosque congeladas &quot;Carrefour&quot;,"{""declared_kcal"": 47.1, ""computed_kcal"": 36.5, ""P"": 1.4, ""C"": 7.5, ""F"": 0.1}"
D10_macros_implausible,MEDIUM,off_041bafa09c,Bravo Nuss mischung,"{""declared_kcal"": 370.0, ""computed_kcal"": 34.3, ""P"": 3.5, ""C"": 0.8, ""F"": 1.9}"
D10_macros_implausible,MEDIUM,off_f68d546b4f,Queso fundido en dados light,"{""declared_kcal"": 248.0, ""computed_kcal"": 151.9, ""P"": 14.0, ""C"": 2.6, ""F"": 9.5}"
D10_macros_implausible,MEDIUM,off_e1caafcbf7,Bebida de frutas rojas antioxidante,"{""declared_kcal"": 32.0, ""computed_kcal"": 23.7, ""P"": 0.2, ""C"": 5.5, ""F"": 0.1}"
D10_macros_implausible,MEDIUM,off_b7f0ca34cb,Brotes de judía mungo en conserva ecológicas &quot;Carrefour Bio&quot; A los tres pimientos,"{""declared_kcal"": 32.0, ""computed_kcal"": 24.0, ""P"": 1.5, ""C"": 4.5, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_2130aadea9,Bebida de arándanos y frutas rojas,"{""declared_kcal"": 19.0, ""computed_kcal"": 14.8, ""P"": 0.2, ""C"": 3.5, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_b2f3895eac,Sazonador ensalada,"{""declared_kcal"": 110.0, ""computed_kcal"": 81.3, ""P"": 4.2, ""C"": 10.5, ""F"": 2.5}"
D10_macros_implausible,MEDIUM,off_936546aeb6,Corazones de alcachofa,"{""declared_kcal"": 65.0, ""computed_kcal"": 45.3, ""P"": 2.9, ""C"": 8.2, ""F"": 0.1}"
D10_macros_implausible,MEDIUM,off_f66bfecdcd,Cardo troceado,"{""declared_kcal"": 45.0, ""computed_kcal"": 34.5, ""P"": 0.4, ""C"": 8.0, ""F"": 0.1}"
D10_macros_implausible,MEDIUM,off_f86de0b30f,Bacalao vizcaína,"{""declared_kcal"": 87.0, ""computed_kcal"": 69.6, ""P"": 14.2, ""C"": 0.5, ""F"": 1.2}"
D10_macros_implausible,MEDIUM,off_84bf4d1939,Cremoso limon,"{""declared_kcal"": 61.0, ""computed_kcal"": 43.9, ""P"": 0.3, ""C"": 10.0, ""F"": 0.3}"
D10_macros_implausible,MEDIUM,off_98d15c98d2,Mazorquitas,"{""declared_kcal"": 44.0, ""computed_kcal"": 32.0, ""P"": 2.0, ""C"": 6.0, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_d7e4665adc,Especial,"{""declared_kcal"": 48.0, ""computed_kcal"": 21.0, ""P"": 0.42, ""C"": 3.7, ""F"": 0.5}"
D10_macros_implausible,MEDIUM,off_7ff21627f2,Salsa picante extra,"{""declared_kcal"": 54.0, ""computed_kcal"": 26.5, ""P"": 0.6, ""C"": 4.0, ""F"": 0.9}"
D10_macros_implausible,MEDIUM,off_0aa4767c1e,Parrillada con gambas,"{""declared_kcal"": 49.0, ""computed_kcal"": 36.4, ""P"": 2.8, ""C"": 6.3, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_99f049a5f7,Canónigos,"{""declared_kcal"": 38.6, ""computed_kcal"": 29.2, ""P"": 3.14, ""C"": 2.57, ""F"": 0.71}"
D10_macros_implausible,MEDIUM,off_9a1746a34a,Gélatine à la fraise,"{""declared_kcal"": 35.0, ""computed_kcal"": 64.0, ""P"": 8.0, ""C"": 8.0, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_acffbfc8f7,Diver Xuxes,"{""declared_kcal"": 35.0, ""computed_kcal"": 51.7, ""P"": 3.5, ""C"": 8.3, ""F"": 0.5}"
D10_macros_implausible,MEDIUM,off_5073e56f55,Nubi mallow,"{""declared_kcal"": 36.0, ""computed_kcal"": 46.8, ""P"": 3.4, ""C"": 8.3, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_800b2d17c5,Judías verdes*,"{""declared_kcal"": 35.0, ""computed_kcal"": 27.7, ""P"": 2.1, ""C"": 3.7, ""F"": 0.5}"
D10_macros_implausible,MEDIUM,off_109d213ee7,Judías verdes,"{""declared_kcal"": 18.0, ""computed_kcal"": 14.0, ""P"": 1.0, ""C"": 2.5, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_abbed74b33,Coco rallado,"{""declared_kcal"": 676.0, ""computed_kcal"": 885.9, ""P"": 7.9, ""C"": 68.9, ""F"": 64.3}"
D10_macros_implausible,MEDIUM,off_98a5dda6b9,Mini clásico almendrado 0%,"{""declared_kcal"": 280.0, ""computed_kcal"": 111.6, ""P"": 4.9, ""C"": 23.0, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_f56bc67f64,Zanahorias enteras,"{""declared_kcal"": 28.0, ""computed_kcal"": 17.6, ""P"": 0.8, ""C"": 3.6, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_799b85ade4,Coctel fruta tropical,"{""declared_kcal"": 36.4, ""computed_kcal"": 367.1, ""P"": 0.6, ""C"": 80.6, ""F"": 4.7}"
D10_macros_implausible,MEDIUM,off_38d4968e2c,Salsa cocktail deluxe,"{""declared_kcal"": 59.4, ""computed_kcal"": 593.4, ""P"": 1.3, ""C"": 8.0, ""F"": 61.8}"
D10_macros_implausible,MEDIUM,off_a5a9631dff,Yogur Oveja Desnatado,"{""declared_kcal"": 58.0, ""computed_kcal"": 45.1, ""P"": 5.7, ""C"": 2.2, ""F"": 1.5}"
D10_macros_implausible,MEDIUM,off_9cc28fe234,Lomo curado,"{""declared_kcal"": 212.0, ""computed_kcal"": 270.3, ""P"": 38.1, ""C"": 2.4, ""F"": 12.03}"
D10_macros_implausible,MEDIUM,off_943f03be90,leche fermentada aromatizada sin lactosa y muesli,"{""declared_kcal"": 94.0, ""computed_kcal"": 71.3, ""P"": 4.4, ""C"": 8.7, ""F"": 2.1}"
D10_macros_implausible,MEDIUM,off_db7287ae55,Lean Bar Blueberry Yogurt,"{""declared_kcal"": 180.0, ""computed_kcal"": 404.0, ""P"": 30.0, ""C"": 44.0, ""F"": 12.0}"
D10_macros_implausible,MEDIUM,off_89c8b5c2e8,Natural Zero Yogurt Hierbas,"{""declared_kcal"": 23.0, ""computed_kcal"": 18.4, ""P"": 0, ""C"": 4.6, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_07519fd7b5,Queso tierno light en lonchas,"{""declared_kcal"": 220.0, ""computed_kcal"": 305.0, ""P"": 26.0, ""C"": 3.0, ""F"": 21.0}"
D10_macros_implausible,MEDIUM,off_81534f53c5,Queso tierno alto contenido de proteínas,"{""declared_kcal"": 338.0, ""computed_kcal"": 218.0, ""P"": 40.0, ""C"": 1.0, ""F"": 6.0}"
D10_macros_implausible,MEDIUM,off_ebff2fab4f,Queso fresco tradicional cabra,"{""declared_kcal"": 194.0, ""computed_kcal"": 293.0, ""P"": 15.0, ""C"": 2.0, ""F"": 25.0}"
D10_macros_implausible,MEDIUM,off_41b0e0a90a,Yoghourt artesanal con leche de vacas de pasto,"{""declared_kcal"": 60.0, ""computed_kcal"": 88.6, ""P"": 4.6, ""C"": 10.8, ""F"": 3.0}"
D10_macros_implausible,MEDIUM,off_1f211670c8,consomé de pollo,"{""declared_kcal"": 17.0, ""computed_kcal"": 13.2, ""P"": 0, ""C"": 3.3, ""F"": 0}"
D10_macros_implausible,MEDIUM,off_ed63a58216,Bacalao con salsa a la mediterránea,"{""declared_kcal"": 47.0, ""computed_kcal"": 59.0, ""P"": 11.5, ""C"": 1.0, ""F"": 1.0}"
D10_macros_implausible,MEDIUM,off_6798b8ed0a,Bacalao en su punto de sal,"{""declared_kcal"": 47.0, ""computed_kcal"": 82.5, ""P"": 11.88, ""C"": 2.0, ""F"": 3.0}"
D10_macros_implausible,MEDIUM,off_ec69000c43,Lomo de bacalao en su punto de sal,"{""declared_kcal"": 43.0, ""computed_kcal"": 85.1, ""P"": 12.53, ""C"": 2.0, ""F"": 3.0}"
D10_macros_implausible,MEDIUM,off_5d944217ea,Atun aceite de oliva extra virgen,"{""declared_kcal"": 214.0, ""computed_kcal"": 283.0, ""P"": 19.0, ""C"": 0, ""F"": 23.0}"
D10_macros_implausible,MEDIUM,off_851894ce3e,Crema de verdures,"{""declared_kcal"": 63.0, ""computed_kcal"": 45.8, ""P"": 0.9, ""C"": 3.8, ""F"": 3.0}"
D10_macros_implausible,MEDIUM,100041,Nescafé Classic,"{""declared_kcal"": 120.0, ""computed_kcal"": 45.8, ""P"": 8.0, ""C"": 3.0, ""F"": 0.2}"
D10_macros_implausible,MEDIUM,100062,Natillas Con chocolate,"{""declared_kcal"": 514.0, ""computed_kcal"": 122.3, ""P"": 3.6, ""C"": 20.0, ""F"": 3.1}"
D11_vague_name,LOW,off_c8ffecf6cf,Natural,"{""source"": ""Lidl""}"
D11_vague_name,LOW,off_f34a696bb4,Light,"{""source"": ""Lidl""}"
D11_vague_name,LOW,off_bf1a8fa8a3,Ligera,"{""source"": ""Mercadona""}"
D9_cooked_marked_raw,MEDIUM,off_8682131fd6,Sazonador Pollo Asado,{}
D1_missing_required,CRITICAL,tortita_4068263008160,Tortitas de almendra,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_24045087,Tortitas de sal,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8422424100074,Tortitas De Trigo Auchan 8,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8410376036046,Tortitas Arroz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8410376040456,Tortitas de Maíz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8422424100166,Tortitas de trigo,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_4068263002908,Tortitas de maiz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876280036,Mini tortitas de maiz con nata agria & cebolla,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876280029,Mini tortitas de maiz con queso cheddar,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876352139,TORTITAS ARROZ INTEGRAL Y TRIGO SARRACENO,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876007930,Tortitas de arroz integral ecologicas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876118230,Tortitas de arroz integrales ecológica,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_3560071014193,Tortitas de maíz ecológicas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876276220,Tortitas arroz con amaranto,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876276237,Tortitas arroz con quinoa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876332438,Tortitas arroz integral,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876218275,Tortitas de arroz y maíz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876270617,Tortitas de arroz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876276244,Tortitas maiz multicereales,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8431876186994,Tortitas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8414807549273,Tortitas de arroz integral,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8414807549303,Tortitas maiz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480017102713,Mini Tortitas de Maíz y Arroz Sabor Queso,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480017198815,Mini tortitas de maíz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480017102706,Tortitas mini de Maíz y Arroz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8433329079662,Bio tortitas de espelta,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8433329135016,Tortitas de trigo espelta,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010193107,Mini tortitas de maiz sabor sour cream and onion,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010193114,Mini tortitas de maiz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010193121,Minitortitas de maiz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010182958,Tortita de maiz con quinoa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010195699,"Tortitas de arroz integral, trigo sarraceno, quinoa y lino","{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010193077,Tortitas de arroz sin gluten,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010182972,Tortitas de arroz y maíz sabor sour cream and onion,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010193091,Tortitas de maiz sabor barbacoa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010193084,Tortitas de maíz sabor sour cream & onion,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480010193060,Tortitas de maíz sin gluten,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480000864833,Tortitas de arroz y legumbres,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8480000140005,Tortitas de avena arroz,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8402001010187,Tortitas de maíz sabor jamón serrano,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,tortita_8402001039263,Tortitas Milho Campestre,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100001,Queso fresco cottage,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100001,Queso fresco cottage,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100002,Cottage Cheese,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100002,Cottage Cheese,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100003,Queso Fresco Quark,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100003,Queso Fresco Quark,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100004,Mousse Salmón,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100004,Mousse Salmón,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100005,Mousse Chocolate Proteínas,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100005,Mousse Chocolate Proteínas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100006,Mousse vainilla,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100006,Mousse vainilla,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100007,Natillas Proteínas  Sabor Vainilla,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100007,Natillas Proteínas  Sabor Vainilla,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100008,Pudding Sabor Caramelo Proteínas,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100008,Pudding Sabor Caramelo Proteínas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100009,Flan de huevo proteínas 0%,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100009,Flan de huevo proteínas 0%,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100010,Mousse protéica con sabor a chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100010,Mousse protéica con sabor a chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100011,High Protein Chocolate Pudding,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100011,High Protein Chocolate Pudding,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100012,Yogur proteínas stracciatella 0%,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100012,Yogur proteínas stracciatella 0%,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100013,Requesón,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100013,Requesón,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100014,Postre de chocolate proteínas,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100014,Postre de chocolate proteínas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100015,Proteinas Limón,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100015,Proteinas Limón,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100016,Kéfir Coco,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100016,Kéfir Coco,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100017,Proteínas Sabor Tropical,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100017,Proteínas Sabor Tropical,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100018,Skyrella,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100018,Skyrella,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100019,Queso fresco batido melocotón y maracuyá,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100019,Queso fresco batido melocotón y maracuyá,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100020,Chocolate & Topping with Protein,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100020,Chocolate & Topping with Protein,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100021,Greek style yoghurt low-fat,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100021,Greek style yoghurt low-fat,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100022,Yogur proteínas,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100022,Yogur proteínas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100023,Pudding proteínas vainilla,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100023,Pudding proteínas vainilla,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100024,High Protein Sour Cherry,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100024,High Protein Sour Cherry,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100025,Budino Proteico Cioccolato XXL,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100025,Budino Proteico Cioccolato XXL,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100026,High Protein Pudding Kokos,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100026,High Protein Pudding Kokos,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100027,High protein mousse vainilla,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100027,High protein mousse vainilla,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100028,High Protein Flan,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100028,High Protein Flan,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100029,Postre gelaficado con gelatina. Frutos rojos,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100029,Postre gelaficado con gelatina. Frutos rojos,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100030,Caramel Pudding,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100030,Caramel Pudding,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100031,High Protein Mousse Chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100031,High Protein Mousse Chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100032,High Protein Natillas Chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100032,High Protein Natillas Chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100033,High Protein Strataciella,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100033,High Protein Strataciella,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100034,Bio Skyr vanilla,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100034,Bio Skyr vanilla,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100035,"Banana, Mango & Cereals Strained Yogurt Dessert","{""field"": ""source""}"
D1_missing_required,CRITICAL,100035,"Banana, Mango & Cereals Strained Yogurt Dessert","{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100036,Light Greek Style Yogurt,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100036,Light Greek Style Yogurt,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100037,Skyr rutinario y frambuesa,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100037,Skyr rutinario y frambuesa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100038,Yogur Fresa,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100038,Yogur Fresa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100039,Falafel,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100039,Falafel,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100040,Skyr de Frambuesa,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100040,Skyr de Frambuesa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100041,Nescafé Classic,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100041,Nescafé Classic,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100042,Pudin de Bonito del Norte,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100042,Pudin de Bonito del Norte,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100043,Quark con Frambues,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100043,Quark con Frambues,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100044,Quark con Fresa,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100044,Quark con Fresa,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100045,Queso Cottage proteico,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100045,Queso Cottage proteico,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100046,Requesón,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100046,Requesón,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100047,Requesón,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100047,Requesón,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100048,Profeel Protein Mousse Chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100048,Profeel Protein Mousse Chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100049,Mousse de cabracho,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100049,Mousse de cabracho,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100050,Requesón,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100050,Requesón,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100051,Bebida láctea 00% vainilla proteína plus,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100051,Bebida láctea 00% vainilla proteína plus,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100052,Natillas sabor vainilla high protein,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100052,Natillas sabor vainilla high protein,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100053,Natillas Sabor A Vainilla PROteína Plus,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100053,Natillas Sabor A Vainilla PROteína Plus,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100054,Protein Pudding Caramel Flavour,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100054,Protein Pudding Caramel Flavour,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100055,Natillas Sabor Vainilla Protein +,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100055,Natillas Sabor Vainilla Protein +,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100056,Pudding sabor cacahuete PROteína,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100056,Pudding sabor cacahuete PROteína,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100057,Pudding Sabor Caramelo Salado PROteína Plus,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100057,Pudding Sabor Caramelo Salado PROteína Plus,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100058,Postre 0% azucares añadidos chocolate proteina plus,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100058,Postre 0% azucares añadidos chocolate proteina plus,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100059,Proteínas Plus Chocolate,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100059,Proteínas Plus Chocolate,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100060,Natillas con caramelo altas en proteínas,"{""field"": ""source""}"
D1_missing_required,CRITICAL,100060,Natillas con caramelo altas en proteínas,"{""field"": ""macro_profile""}"
D1_missing_required,CRITICAL,100061,Flan De Clara De Huevo,"{""field"": ""source""}"
